	cl	ACO1.output_1	AFF4.output_1	ANXA11.output_1	ARNTL.output_1	Arnt..Ahr	BAT4.output_1	BATF..JUN	BOLL.output_1	BRCA1	Bcd_Cell_FBgn0000166	Bcl6	Bsh_Cell_FBgn0000529	C15_SOLEXA_FBgn0004863	C2orf52.output_1	CAT.output_1	CBFA2T2.output_1	CENTG1.output_1	CG13424_SOLEXA_FBgn0034520	CG7928_SANGER_10_FBgn0039740	CKMT1B.output_1	CNOT6.output_1	COBRA1.output_1	CREB1.output_1	CSTF2.output_1	CTCF	DIS3.output_1	DNMT3A.output_1	DTL.output_1	E2F6	E5_Cell_FBgn0008646	EBF1	EBF1.output_1	ECSIT.output_1	EGR1	EGR2	ELF2.output_1	ELK4	ESR1	ETFB.output_1	ETS1	ETS1.output_1	ETV4.output_1	EWSR1.FLI1	Eip74EF_FlyReg_FBgn0000567	En1	Erg	Ets1	Exex_SOLEXA_FBgn0041156	FAM127B.output_1	FIP1L1.output_1	FLI1	FLI1.output_1	FOXD1	FOXO3	FOXP4.output_1	Fer1_SANGER_5_FBgn0037475	GABPA	GATA2	GATA3	GIT2.output_1	GLYCTK.output_1	GOT1.output_1	GRHL1.output_1	GTF2B.output_1	GTF2H3.output_1	GTF3C2.output_1	GTF3C5.output_1	GTPBP1.output_1	GTPBP6.output_1	H1FX.output_1	H2AFZ.output_1	HHAT.output_1	HIF1A..ARNT	HIST1H2BN.output_1	HIST2H2AB.output_1	HIST2H2BE.output_1	HLH54F_da_SANGER_5_FBgn0022740	HTATIP2.output_1	Hand1..Tcfe2a	Hoxc9	Hr46_SANGER_5_FBgn0000448	IRF1	IRF1.output_1	Inv_Cell_FBgn0001269	LARP1.output_1	LAS1L.output_1	Lbe_SOLEXA_FBgn0011278	Lbl_Cell_FBgn0008651	MBTPS2.output_1	MCTP2.output_1	MDM2.output_1	MEF2A	MLX.output_1	MORG1.output_1	MTHFD1.output_1	Mafb	Myb	NFATC2	NFATC3.output_1	NFATC4.output_1	NFE2L2	NNT.output_1	NRF1	OTUD4.output_1	PCK2.output_1	PHTF1.output_1	PITX1.output_1	POLE3.output_1	PPP2R3B.output_1	PRDM1	PRNP.output_1	PTCD1.output_1	PTPMT1.output_1	RAB14.output_1	RAB2A.output_1	RARA.output_1	RBM3.output_1	RBM35A.output_1	REST	RIOK2.output_1	RNASEH2C.output_1	RORA_2	SCAND2.output_1	SCMH1.output_1	SEMA4A.output_1	SFT2D1.output_1	SLC18A1.output_1	SMAP1L.output_1	SMPX.output_1	SOX10	SOX13.output_1	SPAG7.output_1	SPI1	SREBF1	SRF	STAT1	STAT2..STAT1	STAT3	STAU2.output_1	STUB1.output_1	SUCLG1.output_1	Sox15_SANGER_5_FBgn0005613	Spi1	T	TAF1A.output_1	TAF9.output_1	TAGLN2.output_1	TAL1..GATA1	TAL1..TCF3	TBP	TBPL1.output_1	TCEAL2.output_1	TCEAL6.output_1	TCF3.output_1	TCF7L2	TEAD1	TEAD1.output_1	TFAM.output_1	TFAP2A	TFAP2A.output_1	TFAP2C	TFAP2C.output_1	TFE3.output_1	TFEB.output_1	TGIF1.output_1	TGIF2LX.output_1	THAP1	THAP5.output_1	THRA.output_1	THRAP6.output_1	TIA1.output_1	TIMELESS.output_1	TIMM44.output_1	TIMM8A.output_1	TLX1..NFIC	TMSL3.output_1	TOB2.output_1	TP53	TP63	TP73.output_1	TPI1.output_1	TPPP.output_1	TRIM21.output_1	TRIM69.output_1	TRIP10.output_1	TRMT1.output_1	TROVE2.output_1	TSC22D4.output_1	TSN.output_1	TSNAX.output_1	TULP1.output_1	Tal1..Gata1	Tcf12	Tcf3	Tcfcp2l1	Trl_FlyReg_FBgn0013263	Tup_SOLEXA_FBgn0003896	UBE2V1.output_1	UTP18.output_1	Ubx_Cell_FBgn0003944	Vis_SOLEXA_FBgn0033748	WISP2.output_1	XRCC1.output_1	YEATS4.output_1	YY1	ZBTB12.output_1	ZBTB25.output_1	ZBTB33	ZBTB4.output_1	ZBTB46.output_1	ZMAT2.output_1	ZMAT4.output_1	ZNF160.output_1	ZNF192.output_1	ZNF385.output_1	ZNF695.output_1	ZNF720.output_1	ZNF76.output_1	ZSWIM1.output_1	Zfx	ase_da_SANGER_10_FBgn0000137	brZ2_FlyReg_FBgn0000210	btd_NAR_FBgn0000233	byn_FlyReg_FBgn0011723	cwo_SANGER_5_FBgn0259938	dTCF	dl_NBT_FBgn0000462	dsf_SANGER_5_FBgn0015381	eg_SANGER_5_FBgn0000560	h_SANGER_5_FBgn0001168	her_SOLEXA_10_FBgn0001185	klu_SANGER_10_FBgn0013469	prd_SOLEXA_5_FBgn0003145	run_Bgb_NBT_FBgn0003300	sens_SOLEXA_5_FBgn0002573	tgo_ss_SANGER_5_FBgn0015014	toy_FlyReg_FBgn0019650	wor_SOLEXA_2_5_FBgn0001983	peaks_ets1.bed	peaks_heb.bed	peaks_ikzf1.bed	peaks_p5424_H3K4me2.bed	peaks_p5424_Pol2.bed	peaks_runx1.bed	peaks_tcf7.bed
mm9_chr7_140002743_140002926_+	1	0.01823629600174	0.0176861858275249	0.0553565690098705	0	0	0	0	0	0	0	0	0	0.019414436987201	0	0	0.019414436987201	0	0	0	0	0.0173086944660861	0	0	0.0165656669477927	0.0661811915428557	0.0169230055355631	0	0	0	0	0	0	0	0.0621562002614513	0.0167791315534738	0	0	0	0.0393667758615078	0	0	0	0	0	0	0	0	0	0.0168072170160553	0	0	0	0	0	0	0.017900131860105	0	0	0	0	0	0	0	0	0	0	0	0	0.0197802664387344	0	0	0.0186897071223125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0172399014206871	0.0167513745833685	0	0	0	0	0.0176861858275249	0.0176861858275249	0	0	0	0	0	0	0.0188180191214902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0188180191214902	0	0	0	0	0.0164903211309313	0	0	0	0.0173795413358368	0.0186280622566858	0	0	0	0	0.0174525684481755	0	0	0.0170137118843034	0	0	0	0.0165151715557986	0.0185093778321326	0	0	0	0	0	0	0.0200971623238584	0	0.01839634723727	0	0	0.0180384152768524	0	0	0	0	0	0	0	0	0	0	0	0	0.0188180191214902	0	0	0	0.0395605328774688	0	0	0	0	0	0	0.0205986397738892	0	0	0.0175279142650369	0	0	0.019097541102077	0	0.0202129508433662	0	0	0	0	0	0	0	0	0	0	0.0173795413358368	0.0166434835549764	0	0	0	0	0	0	0.0196833879307539	0	0	0	0	0	0.01959030957393	0	0	0	0	0	0	0	0	0	0	0	0	0.0354659015542602	0	0	0	0	0	0	0	0	0	0	0	0	0.01839634723727	0.0232767066147856	0.0170137118843034	0.590163934	1.366120219	3.043715847	5.459016393	51.710394	195.9951058	11.10504288
mm9_chr7_151093459_151093568_+	1	0	0	0.0290595512595758	0	0	0	0	0	0	0	0.0300525149577909	0	0	0	0	0.0325948804464017	0.0297626160030047	0	0.0527039219715293	0	0	0	0	0	0.0576513454712404	0	0	0	0.0559170648800348	0	0.072858476839844	0	0	0	0	0	0	0.0343552981183183	0	0	0	0	0.0914155060749737	0	0	0	0	0	0	0	0	0	0	0.0294275991789151	0	0	0	0	0	0.0275629798660775	0.0290595512595758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0562477348395676	0	0	0	0	0	0	0	0.0309793643082761	0	0	0	0	0	0.0369016183001023	0	0	0	0	0	0.027603430498234	0	0.027644296015906	0.0564352424575802	0	0	0	0	0	0	0	0.0324550642394591	0	0	0	0	0	0	0.0312746366327844	0.0345830374185479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0387995228289712	0	0	0	0	0	0	0	0.0605693577186052	0.0286163890616441	0	0	0	0	0.0735076489456305	0	0.0732883445541534	0	0	0	0	0	0	0	0	0	0.0288875380851461	0	0	0	0	0	0.0277694692330303	0	0	0	0	0	0.0607854890087075	0	0	0	0	0.0282653386020544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0296252109023656	0	0	0	0	0	0.0328901527709099	0	0.0282176212287901	0	0	0	0.0282176212287901	0	0	0.0375368346891867	0.0278987028227423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.155963303	3.614678899	5.146788991	2.458715596	1.593846154	1.585	3.336666667
mm9_chr7_26432595_26432796_+	1	0	0.0322046965814633	0	0	0.0322619706811523	0	0	0	0	0	0	0	0	0	0	0.0169598775769826	0	0	0.036275667437063	0	0	0	0	0	0.0168518216083595	0	0	0	0	0	0	0	0	0	0	0	0	0.0149470885840918	0	0	0	0	0	0	0	0	0	0	0	0.0175267599267678	0	0	0	0.0161781690198697	0	0.0166031948672559	0	0	0	0	0	0	0	0	0	0.0171936913216404	0	0	0	0	0.0167997547741398	0	0	0.018884975210667	0	0	0.0162567474635673	0	0	0.0156351617092972	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0153806715478674	0	0	0	0	0	0	0	0	0.0474147585301248	0	0	0	0	0	0.015013575955027	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0170736232633483	0	0	0	0	0.0169598775769826	0	0.0173208261697618	0.0178359534926825	0	0	0	0.0171328233792672	0	0	0	0	0.0150362009687122	0	0.0171936913216404	0	0	0.015013575955027	0	0	0	0.0336780879919773	0	0	0	0	0	0.0154900958946643	0.0171328233792672	0	0	0.0185136636768516	0.0158561524545132	0.0156351617092972	0	0	0	0	0.0156960296516704	0.0169051741724977	0.0152262723750317	0	0	0	0	0.0199004975124378	0	0.0154622159070125	0	0	0	0.0165567270749467	0.0152512514863504	0	0	0.017387313540697	0	0	0	0	0.0153279696896713	0	0	0	0	0.0701441031638429	0.0363140462269806	0.0176000099607017	0	0	0.038325048804669	0	0	0	0	0.0162171010472923	0.0160654128774023	0	0	0	0	0.0153541599383895	0	0	0	0.0151291473018851	0	0	0	0	0	0.0179206964742685	0	0.0370273273537032	0.0163382918227124	0.0166506840110679	0	0	0.0158231644997917	0	0	0	0.0171936913216404	0	0	0	0	0	0	0.0153279696896713	0.0375763282022775	1.194029851	9.044776119	0.527363184	6.273631841	27.28727273	16.965	13.31666667
mm9_chr7_29231461_29231644_+	1	0.0210594096411025	0	0	0	0	0	0	0	0	0	0.0218579234972678	0	0.0180863602184234	0	0.0176057308722205	0.019414436987201	0.01959030957393	0.0186280622566858	0	0	0.0180384152768524	0	0	0.0239166705442738	0	0	0	0.020334679776214	0	0.01823629600174	0	0	0	0	0	0.0355366594770489	0.0164657282280533	0	0	0	0	0.017900131860105	0	0	0	0	0	0	0.0165913233478385	0	0	0	0	0	0	0	0.0177274598050684	0.0171730464675887	0	0.034905136896351	0	0.0191728869189384	0.0543529151721822	0	0.0164413875645219	0	0	0	0	0	0	0.0359984015883986	0	0.0164172940185926	0.0172399014206871	0.0185093778321326	0	0.0168644051782311	0.0175665036338209	0.0202129508433662	0.0176456174227205	0.0181352937848329	0	0	0	0	0.0364402879971544	0.017900131860105	0.0174525684481755	0	0.0174899423527127	0	0	0	0.0226707194059067	0.0231100982970375	0	0	0	0	0	0	0	0.0188848740745887	0.0175665036338209	0.0204629917753918	0	0	0	0	0	0	0	0	0	0	0	0.0240925431310027	0	0.0238062695273979	0.0361618726586442	0.0164657282280533	0	0.0164413875645219	0.0197802664387344	0.0183417886530809	0.0171403122397789	0.0226707194059067	0.0185093778321326	0.0190245139897383	0	0	0.0174525684481755	0	0.01959030957393	0.0185093778321326	0.0174525684481755	0.0208956761800236	0	0	0.0355541123005436	0.0164657282280533	0.0172062385315898	0	0	0	0.0355457492828255	0.0173086944660861	0.017044734468411	0	0	0	0.0445759057944778	0	0.0166968159991794	0	0	0	0.0164657282280533	0.0204629917753918	0	0.0429038106294749	0.0164903211309313	0	0	0	0	0.0165656669477927	0	0	0	0	0.0358214796123578	0.0180863602184234	0	0	0	0	0	0.0381265540389261	0	0	0	0	0	0.038020865603739	0	0.017343853537154	0	0.0169528574246424	0.0165656669477927	0	0	0	0.0179453369200284	0.0239738587064495	0	0.0165913233478385	0	0.0176861858275249	0	0	0	0.0196833879307539	0.0189536671199877	0.0183417886530809	0.019097541102077	0	0.01823629600174	0	0	0.0358968254292192	0.0180863602184234	0	0.01959030957393	0.021631733960884	0	0.0190245139897383	0	0	0	0.0171080233894482	0	0	0	0.0179453369200284	0	0.0177274598050684	0	0	0	0	0.0179914198027435	0	0.0610329322550675	0.0168644051782311	0	0	0.491803279	0.43715847	0.508196721	2.016393443	3.57	2.014136253	6.125
mm9_chr7_29593370_29593553_+	1	0	0.0176861858275249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0200971623238584	0	0	0	0	0	0	0	0	0	0	0.0164413875645219	0	0	0	0	0	0.0178122257404686	0	0	0	0	0	0	0	0.0180863602184234	0	0.0166968159991794	0.0167791315534738	0	0.0186280622566858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0164172940185926	0	0	0.0351355597754332	0	0	0	0	0.0196833879307539	0	0	0	0	0.0186280622566858	0	0	0	0	0	0	0	0	0	0	0	0.0181852576069086	0.0181852576069086	0.0338209289003587	0	0	0	0.0199867613069825	0	0	0	0	0	0	0.0212352822278315	0	0.0174899423527127	0.0185679781894647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0422881810448498	0	0	0	0	0	0	0	0	0.0186897071223125	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0349996989630639	0	0	0.0197802664387344	0	0	0	0	0	0	0	0.0164903211309313	0	0	0	0	0	0	0	0	0	0.0189536671199877	0	0.0171080233894482	0	0	0	0	0	0	0	0	0.0185093778321326	0.0778938376628808	0.0453798815492339	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016669999963689	0.01823629600174	0	0	0	0.0173795413358368	0	0	0	0	0	0	0.0169528574246424	0.0344798028413742	0	0	0	0	0	0.0374767036596951	0	0	0	0	0	0	0.0349673612257555	0	0.0174899423527127	0	0	1.715846995	2.06557377	1.180327869	4.808743169	49.65490196	279.1878431	24.47019608
mm9_chr7_31275351_31275534_+	1	0	0.0365133151094931	0	0.0188180191214902	0.0165402849530071	0	0	0	0	0.0175279142650369	0.0165656669477927	0	0	0	0	0	0	0	0	0	0	0.0183417886530809	0	0	0.0403101131672246	0.0186280622566858	0.0173086944660861	0	0.0224475704771012	0	0.0185679781894647	0	0.0169830896027843	0.0250547904482469	0.0208956761800236	0	0.0337961090517795	0	0	0.016835638839475	0	0	0.0180384152768524	0.0343848624256943	0	0.0177274598050684	0	0	0	0	0.0171403122397789	0	0	0	0	0	0.0171080233894482	0.0205986397738892	0.035058299320396	0	0	0	0	0	0	0	0	0	0	0	0	0.0173086944660861	0	0.0424846487337385	0	0.0191728869189384	0.0256774317176832	0	0	0.0198812686556416	0	0	0.0178122257404686	0	0	0.0193311584814265	0	0	0	0	0	0	0.01959030957393	0.0219058684388388	0	0	0	0	0	0	0.0168072170160553	0.0167239385102808	0.0546305649468896	0	0	0	0.0178557718042461	0.0165656669477927	0	0.0214252390926359	0	0	0	0	0.0179914198027435	0.0179914198027435	0	0.0192507035261221	0.0172062385315898	0	0	0	0.0164903211309313	0	0	0.017343853537154	0	0	0.0524786796616913	0	0	0.0196833879307539	0	0	0	0	0	0.0166434835549764	0	0	0.0172399014206871	0	0.0165151715557986	0	0.0166434835549764	0.0165913233478385	0.0193311584814265	0	0	0	0	0	0.0197802664387344	0	0.0192507035261221	0	0.0535235473995671	0.0176861858275249	0	0	0	0	0.0164903211309313	0	0	0	0	0	0	0.01839634723727	0	0	0	0.0180863602184234	0	0	0.0380885821266019	0.0365281941167908	0.0202129508433662	0	0	0	0	0.0572377849180353	0.0181352937848329	0	0	0	0.0187529960433498	0	0	0.0176057308722205	0.01959030957393	0.023860828111587	0.0719607959201156	0.0239738587064495	0	0	0	0	0	0	0	0	0	0	0.019097541102077	0	0	0	0	0	0	0	0	0.0173086944660861	0.0202129508433662	0.0190245139897383	0	0	0.0218817748929096	0	0.0690773322945569	0.0170761679596082	0	0.0212352822278315	0	0	0.0190245139897383	0	0	0.0177694643332995	0	0	0.0351943836078716	0	0	0.0253457495299585	0.273224044	1.092896175	0.273224044	1.819672131	1.116	0.121764216	3.26
mm9_chr7_31953477_31953586_+	1	0.0306169006267746	0	0.0309793643082761	0	0	0	0.0287226447731103	0.0617733764506047	0	0	0	0	0	0.0307940121423286	0	0	0	0	0	0	0	0	0.0363174983013007	0.0278120830407896	0.0332090711769577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0281704685714285	0	0	0	0.0369863949673951	0	0	0	0.0399683240689341	0	0	0	0	0.0324550642394591	0	0.109548486845738	0	0	0	0	0	0	0	0	0	0	0	0	0.0319402390836891	0	0	0	0	0	0	0.0310753774612868	0.0324550642394591	0.0328901527709099	0.0306169006267746	0	0	0	0	0	0	0	0	0	0	0	0.035651895850396	0	0	0	0	0.0414943004154159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0302057782009364	0	0	0.0287226447731103	0.0278987028227423	0	0	0	0	0	0	0.0291185797917355	0	0	0	0	0	0	0	0.029001384488649	0	0	0	0	0	0.0277273063734968	0	0	0	0	0	0	0	0	0.0860633639392042	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0307044723506849	0	0	0	0	0	0	0.0308856104992698	0	0	0	0.0288318119593462	0	0	0	0	0	0	0	0	0	0.0614089447013698	0	0	0	0	0.0301284096914239	0	0	0	0.109535020787194	0.0975434331099549	0	0	0	0.0293011011561111	0	0	0	0	0	0	0	0	0	0	0.0337411073877622	0	0	0.0324550642394591	0.0303651735777201	0.0378969566997158	0	0	0	0	0	0	0	0	0	0	0	0	0.0295582454093244	0	0	0	0	0	0	0.0321893422584012	0	0	0	0	0.321100917	3.678899083	12.25688073	3.779816514	1.32	0.825	2.195555556
mm9_chr7_36019740_36019923_+	1	0.01823629600174	0	0	0.0199867613069825	0	0	0	0.0197802664387344	0	0	0.0372686397375782	0	0	0	0	0	0.0184521896699568	0	0	0	0.0188180191214902	0.0166434835549764	0.0180863602184234	0.0165656669477927	0	0	0	0.0171730464675887	0	0	0.0340055104652655	0.0741238196393195	0.0169830896027843	0.0187529960433498	0.0210594096411025	0	0	0.0167513745833685	0	0	0	0	0	0.0185093778321326	0	0	0	0	0.0191728869189384	0	0	0	0.0235508410927404	0.0376525762464241	0	0	0	0	0	0	0	0.060907357355134	0	0	0.0192507035261221	0.0328827751290438	0.0197802664387344	0	0	0.0395853833023361	0	0	0.0536749793303698	0.06183771097517	0	0	0	0	0.016835638839475	0	0.0385873239061394	0.037978181109726	0	0	0.0356252361375455	0	0.0186280622566858	0	0.0168644051782311	0.0167513745833685	0	0	0	0	0.0176861858275249	0	0	0	0	0	0	0.106821459045606	0.0700264140606491	0.0188848740745887	0.0540318259193733	0.0185093778321326	0.0178557718042461	0	0.0351560792776226	0.0339452082836295	0	0	0	0.037810784224471	0	0.0179914198027435	0	0.0171080233894482	0	0	0	0	0	0.01959030957393	0	0.0183417886530809	0	0	0	0	0	0.0335582631069476	0	0	0.0361383754974818	0	0.0231919406793853	0	0	0	0.0165402849530071	0.0196833879307539	0.0408115906172554	0.0164413875645219	0	0.0186897071223125	0	0	0	0	0.0181852576069086	0.0398972882415823	0.0197802664387344	0.019097541102077	0.0175665036338209	0.0169528574246424	0.01823629600174	0	0	0	0	0.0166968159991794	0.0390628253946965	0	0.0388716353815711	0	0.0330634425866398	0.0210594096411025	0.0181852576069086	0.0179453369200284	0.0207425137559786	0	0	0.0366835773061619	0	0.0229923951393538	0.0188848740745887	0	0	0	0.0549183814702854	0.0167791315534738	0	0.0168935244870019	0	0	0	0	0	0.0397136953015138	0.0174899423527127	0	0	0	0	0	0	0	0	0	0	0.0164413875645219	0	0.0176456174227205	0	0	0	0.0341859023757276	0.0477827607287265	0	0.0192507035261221	0	0	0.0225725042637652	0	0	0	0	0	0.0802358232322266	0	0.0195007444581476	0.0367406458788347	0	0	0	0	0	0	0.0165402849530071	0	0.0195007444581476	0.021631733960884	0	0	0	0	0	0.180327869	1.819672131	1.393442623	6.486338798	12.498	91.45333333	7.806666667
mm9_chr7_38889188_38889472_+	1	0	0.0126233332817929	0	0	0	0	0.0231790865854672	0.0141791272760574	0.0110871184904258	0	0	0	0	0	0	0.0125100069318936	0.014369443336704	0.0113963803043559	0.0113192611443283	0.0116233450551549	0	0	0	0	0.0232176076631573	0	0.0110033054105926	0	0	0.0215274344219454	0	0.0107763406597936	0.0115930627602185	0	0	0	0.011685770290931	0	0.0105942743813645	0	0.0108119051911469	0	0	0	0.0286586738707743	0.0132730671782455	0.0129499320607961	0.0120430155048704	0.0153399553644853	0.0135699717053583	0.0131029802783351	0	0	0	0	0.0107076007312638	0.0111531376313161	0.0113445378507618	0.0118188286039219	0.0105787493147974	0.0106099586821611	0	0	0	0	0	0	0.0112699276427691	0	0.0239698329107868	0	0	0	0	0.0118539843113395	0.0224230652740851	0.0115930627602185	0	0.0108483165761406	0	0	0	0	0	0	0	0	0	0	0	0	0.0358544812156349	0	0.0226031797897449	0	0	0.0117179652889587	0	0	0	0	0.013365774708958	0.0369542612581144	0.023646370655477	0	0	0	0	0.0241127380441638	0	0	0.0115342398957719	0	0	0	0.0115930627602185	0.0117179652889587	0.0121256954198335	0	0	0	0	0.0218245944768259	0	0	0.0246402603459278	0.0106743558149509	0.0266115388882198	0.0225210917872809	0.0122587537328243	0.0126233332817929	0	0.0121687744917244	0	0	0	0	0	0.0145657645770406	0.0106418182912365	0	0.012083796746243	0	0.0258194854951328	0.0228221340145145	0	0.0127457350643958	0.014524432171156	0.0106258055174663	0	0	0.0109433288637659	0	0	0.0353708570883146	0	0	0	0	0.012083796746243	0	0.0128108174788113	0	0	0.0114775961637527	0.0111088097182597	0.0222263828182225	0	0	0	0.012565620548736	0	0.0115342398957719	0	0	0.011685770290931	0.0128108174788113	0	0	0	0.0227083112497684	0.0110238319727783	0.0123058099354933	0.0129499320607961	0.0223975779187192	0	0.0110871184904258	0	0.0126233332817929	0.0112943954595132	0.0106743558149509	0.0141154011419278	0.0354159540262413	0.0364570154499765	0	0.0117179652889587	0.0111308130607843	0	0	0	0	0	0.0124045026242265	0	0.0108668526324517	0.0128108174788113	0.0227404787912525	0	0.0111757929482365	0	0	0	0	0	0.0123058099354933	0	0	0	0.0126833098286196	0	0.0224606468951583	0	0	0	0	0.0105787493147974	0	0	0	0.0116233450551549	0.0119268174059164	0	0	0.0116233450551549	0.0126833098286196	0	0	0	1.278169014	10.52112676	0.823943662	6.566901408	23.064	17.975	9.986666667
mm9_chr7_52375411_52375520_+	1	0	0	0.0309793643082761	0	0	0	0	0	0.027644296015906	0	0.0332090711769577	0	0	0.0295582454093244	0	0	0.0328901527709099	0	0	0	0.0286691627211771	0	0	0	0	0.0277694692330303	0	0	0.0330464219387886	0	0	0	0	0	0.0291185797917355	0	0.0282176212287901	0	0.0330464219387886	0	0.0317057977582543	0	0	0	0	0	0	0	0.0604069634871912	0.0298331373669156	0	0.027603430498234	0	0	0	0	0.0319402390836891	0	0	0	0	0	0	0	0.0297626160030047	0	0	0	0	0	0	0	0	0	0.035651895850396	0.028564305273647	0	0	0	0.0276855850179856	0	0	0	0	0.0302846788593026	0.0277273063734968	0	0	0	0.0281238674197838	0	0	0	0	0	0	0	0	0	0	0	0	0.0307044723506849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0345830374185479	0	0	0	0	0	0	0	0.0291185797917355	0	0	0	0	0	0	0	0	0	0.0585500174613569	0.0320628442355972	0.0308856104992698	0	0	0	0	0	0	0	0	0	0	0.0324550642394591	0.0318212943390619	0	0	0	0	0	0	0	0.0277273063734968	0.0280322690628425	0	0.0295582454093244	0	0.0276855850179856	0	0	0	0	0	0	0.0332090711769577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0333786437062606	0	0	0	0	0	0	0	0	0	0	0	0	0.0320628442355972	0	0.0306169006267746	0.0313781321411302	0	0	0	0	0	0	0	0	0	0.0277273063734968	0	0	0	0	0	0	0	0	0	0	0	0.0307940121423286	0	0	0	0	0	0	2.541284404	0	4.743119266	1.633027523	8.907626459	6.457380026	25.98415045
mm9_chr7_52827379_52827488_+	1	0	0.062583473930883	0.0290595512595758	0	0	0	0	0.028564305273647	0	0.0317057977582543	0	0	0.0277694692330303	0	0	0	0	0	0.0307044723506849	0	0	0	0	0	0	0	0	0	0	0	0	0.05905389944644	0.0285128935532983	0.0319402390836891	0.0307940121423286	0	0.0399683240689341	0.0345830374185479	0	0	0.0317057977582543	0	0.0861145686855498	0	0	0.0524884990738273	0	0	0	0	0.0495223854006609	0.0353566235258877	0	0	0.0296252109023656	0	0.037252116948453	0.0278120830407896	0.0592791400568178	0	0	0	0.0276855850179856	0	0	0	0	0	0.0294923868347636	0	0.0287226447731103	0	0	0.0278551575472885	0	0	0	0	0	0.0278987028227423	0	0.0330464219387886	0	0	0	0.0277273063734968	0	0	0	0.0281238674197838	0.0282176212287901	0	0	0.0278987028227423	0.0593866423199461	0	0	0	0	0	0	0	0.0595845350995951	0	0	0	0	0	0.0319402390836891	0.029178496004203	0	0	0.0282176212287901	0	0	0	0	0	0.0292393270032766	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0369437811596358	0	0	0	0	0	0	0.0277273063734968	0	0	0	0	0	0	0	0	0	0	0.0350817315682965	0	0	0	0.0289440546787683	0	0	0.0277273063734968	0	0	0	0	0.0285128935532983	0	0	0	0	0.0288318119593462	0	0	0	0	0.0323199884888104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0315935550388322	0.0307940121423286	0	0	0	0	0	0	0	0	0	0	0.0286163890616441	0	0.0282176212287901	0	0	0.0296252109023656	0	0	0	0	0	0.0278987028227423	0	0	0	0	0.0332090711769577	0	0	0	0	0.0369863949673951	0.0286691627211771	0	0.029178496004203	0	0	0	0	0	0	0	0.0399683240689341	0.0282653386020544	0	0	0	2.798165138	1.596330275	4.71559633	1	33.4617795	50.56761905	5.329523809
